index, coord.x, coord.y, age, household.index
698, -0.185891, 0.110762, 35, 214
699, -0.185891, 0.110762, 42, 214
700, -0.188488, 0.108276, 22, 215
701, -0.188488, 0.108276, 23, 215
702, -0.188488, 0.108276, 54, 215
703, -0.188488, 0.108276, 75, 215
704, -0.186797, 0.112255, 45, 216
705, -0.186797, 0.112255, 70, 216
706, -0.186797, 0.112255, 13, 216
707, -0.186797, 0.112255, 44, 216
708, -0.186797, 0.112255, 25, 216
709, -0.186883, 0.112311, 1, 217
710, -0.186883, 0.112311, 55, 217
711, -0.186883, 0.112311, 65, 217
712, -0.186883, 0.112311, 76, 217
713, -0.186883, 0.112311, 61, 217
714, -0.188139, 0.110683, 13, 218
715, -0.188534, 0.111281, 42, 219
716, -0.188534, 0.111281, 70, 219
717, -0.188534, 0.111281, 32, 219
718, -0.185072, 0.109276, 54, 220
719, -0.185072, 0.109276, 39, 220
720, -0.185072, 0.109276, 64, 220
721, -0.185072, 0.109276, 3, 220
722, -0.188287, 0.111665, 42, 221
723, -0.188287, 0.111665, 56, 221
724, -0.187603, 0.112043, 5, 222
725, -0.187603, 0.112043, 43, 222
726, -0.187603, 0.112043, 10, 222
727, -0.187603, 0.112043, 4, 222
728, -0.187233, 0.110726, 24, 223
729, -0.187233, 0.110726, 33, 223
730, -0.187233, 0.110726, 3, 223
731, -0.187233, 0.110726, 19, 223
732, -0.187233, 0.110726, 70, 223
733, -0.187233, 0.110726, 73, 223
734, -0.187233, 0.110726, 77, 223
735, -0.186562, 0.112253, 47, 224
736, -0.186562, 0.112253, 70, 224
737, -0.186562, 0.112253, 38, 224
738, -0.188571, 0.111375, 52, 225
739, -0.188571, 0.111375, 77, 225
740, -0.188571, 0.111375, 70, 225
741, -0.188571, 0.111375, 66, 225
742, -0.188673, 0.111392, 27, 226
743, -0.188673, 0.111392, 21, 226
744, -0.185176, 0.111309, 8, 227
745, -0.185176, 0.111309, 73, 227
746, -0.187732, 0.11198, 23, 228
747, -0.187732, 0.11198, 47, 228
748, -0.187732, 0.11198, 23, 228
749, -0.188101, 0.110786, 30, 229
750, -0.188101, 0.110786, 8, 229
751, -0.188101, 0.110786, 79, 229
752, -0.188578, 0.111491, 47, 230
753, -0.188578, 0.111491, 0, 230
754, -0.188578, 0.111491, 33, 230
755, -0.188606, 0.111509, 7, 231
756, -0.188606, 0.111509, 44, 231
757, -0.188606, 0.111509, 17, 231
758, -0.188606, 0.111509, 13, 231
759, -0.188606, 0.111509, 18, 231
760, -0.188732, 0.111401, 8, 232
761, -0.188732, 0.111401, 27, 232
762, -0.188732, 0.111401, 55, 232
763, -0.188732, 0.111401, 41, 232
764, -0.188732, 0.111401, 6, 232
765, -0.188016, 0.111754, 61, 233
766, -0.188016, 0.111754, 75, 233
767, -0.188016, 0.111754, 19, 233
768, -0.188016, 0.111754, 8, 233
769, -0.188016, 0.111754, 26, 233
770, -0.188016, 0.111754, 18, 233
771, -0.188016, 0.111754, 74, 233
772, -0.18688, 0.112201, 73, 234
773, -0.187709, 0.111966, 7, 235
774, -0.187709, 0.111966, 78, 235
775, -0.187754, 0.111931, 25, 236
776, -0.187983, 0.111773, 32, 237
777, -0.187983, 0.111773, 55, 237
778, -0.187983, 0.111773, 55, 237
779, -0.187983, 0.111773, 43, 237
780, -0.18662, 0.112627, 65, 238
781, -0.18662, 0.112627, 60, 238
782, -0.18662, 0.112627, 12, 238
783, -0.18662, 0.112627, 46, 238
784, -0.186298, 0.110343, 66, 239
785, -0.186298, 0.110343, 38, 239
786, -0.186298, 0.110343, 34, 239
787, -0.186298, 0.110343, 25, 239
788, -0.186298, 0.110343, 67, 239
789, -0.186298, 0.110343, 3, 239
790, -0.185499, 0.108805, 11, 240
791, -0.185499, 0.108805, 33, 240
792, -0.185499, 0.108805, 32, 240
793, -0.185499, 0.108805, 38, 240
794, -0.185499, 0.108805, 73, 240
795, -0.186346, 0.112079, 4, 241
796, -0.186346, 0.112079, 12, 241
797, -0.186215, 0.112769, 78, 242
798, -0.187755, 0.111913, 66, 243
799, -0.187755, 0.111913, 10, 243
800, -0.187755, 0.111913, 38, 243
801, -0.186219, 0.112772, 68, 244
802, -0.186219, 0.112772, 42, 244
803, -0.188086, 0.111595, 50, 245
804, -0.188086, 0.111595, 73, 245
805, -0.188086, 0.111595, 36, 245
806, -0.18826, 0.11102, 38, 246
807, -0.18826, 0.11102, 72, 246
808, -0.18826, 0.11102, 61, 246
809, -0.18826, 0.11102, 38, 246
810, -0.187508, 0.111919, 9, 247
811, -0.187508, 0.111919, 5, 247
812, -0.187508, 0.111919, 6, 247
813, -0.188359, 0.110364, 61, 248
814, -0.188359, 0.110364, 42, 248
815, -0.188069, 0.11056, 64, 249
816, -0.188069, 0.11056, 43, 249
817, -0.188069, 0.11056, 43, 249
818, -0.188069, 0.11056, 57, 249
819, -0.188069, 0.11056, 6, 249
820, -0.188333, 0.111594, 58, 250
821, -0.184922, 0.112735, 53, 251
822, -0.184922, 0.112735, 38, 251
823, -0.184922, 0.112735, 32, 251
824, -0.184922, 0.112735, 63, 251
825, -0.184922, 0.112735, 5, 251
826, -0.184922, 0.112735, 39, 251
827, -0.184328, 0.108884, 64, 252
828, -0.184328, 0.108884, 61, 252
829, -0.184328, 0.108884, 49, 252
830, -0.184328, 0.108884, 17, 252
831, -0.184328, 0.108884, 17, 252
832, -0.187703, 0.108138, 43, 253
833, -0.187703, 0.108138, 53, 253
834, -0.187703, 0.108138, 16, 253
835, -0.188077, 0.111689, 26, 254
836, -0.188077, 0.111689, 60, 254
837, -0.188077, 0.111689, 61, 254
838, -0.188402, 0.111094, 41, 255
839, -0.188402, 0.111094, 74, 255
840, -0.188402, 0.111094, 40, 255
841, -0.184306, 0.111094, 29, 256
842, -0.184306, 0.111094, 33, 256
843, -0.184306, 0.111094, 9, 256
844, -0.184306, 0.111094, 73, 256
845, -0.188615, 0.111551, 29, 257
846, -0.188615, 0.111551, 61, 257
847, -0.188615, 0.111551, 22, 257
848, -0.188557, 0.111389, 15, 258
849, -0.188557, 0.111389, 56, 258
850, -0.188557, 0.111389, 5, 258
851, -0.188557, 0.111389, 77, 258
852, -0.188751, 0.111278, 54, 259
853, -0.188751, 0.111278, 75, 259
854, -0.188751, 0.111278, 18, 259
855, -0.18806, 0.111681, 16, 260
856, -0.18806, 0.111681, 6, 260
857, -0.18806, 0.111681, 45, 260
858, -0.18806, 0.111681, 27, 260
859, -0.188365, 0.111289, 45, 261
860, -0.188365, 0.111289, 2, 261
861, -0.188365, 0.111289, 16, 261
862, -0.188001, 0.111745, 1, 262
863, -0.188001, 0.111745, 18, 262
864, -0.188001, 0.111745, 47, 262
865, -0.186549, 0.11243, 51, 263
866, -0.186549, 0.11243, 68, 263
867, -0.186549, 0.11243, 20, 263
868, -0.188625, 0.111304, 30, 264
869, -0.188625, 0.111304, 52, 264
870, -0.187556, 0.11191, 37, 265
871, -0.187556, 0.11191, 1, 265
872, -0.187556, 0.11191, 36, 265
873, -0.188229, 0.111605, 18, 266
874, -0.188229, 0.111605, 11, 266
875, -0.188478, 0.111452, 27, 267
876, -0.188478, 0.111452, 21, 267
877, -0.188478, 0.111452, 69, 267
878, -0.188478, 0.111452, 15, 267
879, -0.188478, 0.111452, 13, 267
880, -0.188065, 0.11054, 39, 268
881, -0.1883, 0.111009, 38, 269
882, -0.1883, 0.111009, 45, 269
883, -0.1883, 0.111009, 65, 269
884, -0.1883, 0.111009, 15, 269
885, -0.188507, 0.11142, 13, 270
886, -0.188507, 0.11142, 64, 270
887, -0.188507, 0.11142, 23, 270
888, -0.188193, 0.108025, 54, 271
889, -0.188193, 0.108025, 19, 271
890, -0.188613, 0.111434, 63, 272
891, -0.188613, 0.111434, 79, 272
892, -0.188613, 0.111434, 54, 272
893, -0.18643, 0.112013, 14, 273
894, -0.18643, 0.112013, 37, 273
895, -0.18643, 0.112013, 20, 273
896, -0.18643, 0.112013, 34, 273
897, -0.188564, 0.111366, 6, 274
898, -0.188564, 0.111366, 20, 274
899, -0.187989, 0.111709, 11, 275
900, -0.187989, 0.111709, 27, 275
901, -0.187989, 0.111709, 2, 275
902, -0.187989, 0.111709, 32, 275
903, -0.187989, 0.111709, 25, 275
904, -0.187989, 0.111709, 75, 275
905, -0.187989, 0.111709, 3, 275
906, -0.187989, 0.111709, 29, 275
907, -0.187628, 0.1119, 47, 276
908, -0.187628, 0.1119, 62, 276
909, -0.185656, 0.109723, 64, 277
910, -0.186439, 0.112093, 71, 278
911, -0.186439, 0.112093, 39, 278
912, -0.186439, 0.112093, 53, 278
913, -0.186439, 0.112093, 24, 278
914, -0.18842, 0.111023, 43, 279
915, -0.18842, 0.111023, 26, 279
916, -0.18842, 0.111023, 38, 279
917, -0.188248, 0.111075, 50, 280
918, -0.188248, 0.111075, 37, 280
919, -0.188248, 0.111075, 13, 280
920, -0.186685, 0.110606, 69, 281
921, -0.186685, 0.110606, 32, 281
922, -0.186685, 0.110606, 47, 281
923, -0.188355, 0.110994, 66, 282
924, -0.188355, 0.110994, 25, 282
925, -0.188355, 0.110994, 28, 282
926, -0.188355, 0.110994, 61, 282
927, -0.188355, 0.110994, 55, 282
928, -0.188515, 0.111554, 13, 283
929, -0.188515, 0.111554, 55, 283
930, -0.188515, 0.111554, 58, 283
931, -0.188515, 0.111554, 35, 283
932, -0.188331, 0.11076, 32, 284
933, -0.188331, 0.11076, 17, 284
934, -0.188331, 0.11076, 48, 284
935, -0.188331, 0.11076, 62, 284
936, -0.188738, 0.111275, 66, 285
937, -0.188738, 0.111275, 13, 285
938, -0.188738, 0.111275, 32, 285
939, -0.188738, 0.111275, 34, 285
940, -0.188738, 0.111275, 66, 285
941, -0.187896, 0.111802, 20, 286
942, -0.187896, 0.111802, 18, 286
943, -0.187896, 0.111802, 16, 286
944, -0.187896, 0.111802, 38, 286
945, -0.187068, 0.112217, 12, 287
946, -0.188039, 0.111759, 76, 288
947, -0.188039, 0.111759, 51, 288
948, -0.188039, 0.111759, 65, 288
949, -0.188039, 0.111759, 47, 288
950, -0.186019, 0.110734, 78, 289
951, -0.186019, 0.110734, 30, 289
952, -0.186019, 0.110734, 57, 289
953, -0.186019, 0.110734, 6, 289
954, -0.188305, 0.110824, 77, 290
955, -0.188305, 0.110824, 20, 290
956, -0.188305, 0.110824, 8, 290
957, -0.188305, 0.110824, 66, 290
958, -0.188305, 0.110824, 41, 290
959, -0.187956, 0.111773, 16, 291
960, -0.187956, 0.111773, 6, 291
961, -0.187572, 0.111972, 25, 292
962, -0.187572, 0.111972, 16, 292
963, -0.187572, 0.111972, 69, 292
964, -0.187572, 0.111972, 18, 292
965, -0.188187, 0.110554, 57, 293
966, -0.188187, 0.110554, 51, 293
967, -0.188187, 0.110554, 30, 293
968, -0.188502, 0.111548, 34, 294
969, -0.187719, 0.111987, 48, 295
970, -0.187719, 0.111987, 20, 295
971, -0.186228, 0.112781, 63, 296
972, -0.186722, 0.11266, 6, 297
973, -0.188506, 0.110979, 49, 298
974, -0.188506, 0.110979, 71, 298
975, -0.188506, 0.110979, 68, 298
976, -0.188423, 0.111429, 62, 299
977, -0.188423, 0.111429, 70, 299
978, -0.185907, 0.108466, 34, 300
979, -0.187506, 0.11198, 1, 301
980, -0.187506, 0.11198, 51, 301
981, -0.188134, 0.111613, 45, 302
982, -0.187714, 0.111923, 69, 303
983, -0.187714, 0.111923, 53, 303
984, -0.187714, 0.111923, 28, 303
985, -0.188054, 0.111469, 26, 304
986, -0.188054, 0.111469, 36, 304
987, -0.188054, 0.111469, 18, 304
988, -0.188054, 0.111469, 32, 304
989, -0.188375, 0.111659, 9, 305
990, -0.188375, 0.111659, 35, 305
991, -0.188375, 0.111659, 57, 305
992, -0.188375, 0.111659, 77, 305
993, -0.188602, 0.111414, 48, 306
994, -0.188602, 0.111414, 61, 306
995, -0.187169, 0.110292, 15, 307
996, -0.187169, 0.110292, 10, 307
997, -0.187169, 0.110292, 25, 307
998, -0.187169, 0.110292, 23, 307
999, -0.188195, 0.1117, 26, 308
1000, -0.188195, 0.1117, 12, 308
1001, -0.188195, 0.1117, 48, 308
1002, -0.188195, 0.1117, 38, 308
1003, -0.188104, 0.111576, 59, 309
1004, -0.188104, 0.111576, 78, 309
1005, -0.188104, 0.111576, 50, 309
1006, -0.188104, 0.111576, 28, 309
1007, -0.188104, 0.111576, 77, 309
1008, -0.188104, 0.111576, 58, 309
1009, -0.188104, 0.111576, 64, 309
1010, -0.188171, 0.111703, 18, 310
1011, -0.188171, 0.111703, 17, 310
1012, -0.188588, 0.111205, 11, 311
1013, -0.188588, 0.111205, 72, 311
1014, -0.188588, 0.111205, 56, 311
1015, -0.18646, 0.111923, 18, 312
1016, -0.18646, 0.111923, 25, 312
1017, -0.18646, 0.111923, 29, 312
1018, -0.18811, 0.110593, 59, 313
1019, -0.18811, 0.110593, 17, 313
1020, -0.18811, 0.110593, 76, 313
1021, -0.185225, 0.112882, 3, 314
1022, -0.185225, 0.112882, 77, 314
1023, -0.185225, 0.112882, 63, 314
1024, -0.185225, 0.112882, 64, 314
1025, -0.188564, 0.111398, 70, 315
1026, -0.188564, 0.111398, 26, 315
1027, -0.188564, 0.111398, 47, 315
1028, -0.188564, 0.111398, 58, 315
1029, -0.188101, 0.11161, 69, 316
1030, -0.188101, 0.11161, 20, 316
1031, -0.188781, 0.111338, 78, 317
1032, -0.188781, 0.111338, 67, 317
1033, -0.188781, 0.111338, 33, 317
1034, -0.188781, 0.111338, 29, 317
1035, -0.188781, 0.111338, 39, 317
1036, -0.187817, 0.111866, 69, 318
1037, -0.187817, 0.111866, 59, 318
1038, -0.187817, 0.111866, 59, 318
1039, -0.186636, 0.112668, 68, 319
1040, -0.186636, 0.112668, 39, 319
1041, -0.186636, 0.112668, 1, 319
1042, -0.188412, 0.111685, 38, 320
1043, -0.188412, 0.111685, 74, 320
1044, -0.188412, 0.111685, 61, 320
1045, -0.188412, 0.111685, 3, 320
1046, -0.187995, 0.110922, 41, 321
1047, -0.187995, 0.110922, 32, 321
1048, -0.187995, 0.110922, 51, 321
1049, -0.186241, 0.111786, 45, 322
1050, -0.186241, 0.111786, 43, 322
1051, -0.186241, 0.111786, 46, 322
1052, -0.186241, 0.111786, 24, 322
1053, -0.188086, 0.111689, 41, 323
1054, -0.188086, 0.111689, 29, 323
1055, -0.188086, 0.111689, 1, 323
1056, -0.188711, 0.111372, 24, 324
1057, -0.188711, 0.111372, 2, 324
1058, -0.188711, 0.111372, 55, 324
1059, -0.188711, 0.111372, 59, 324
1060, -0.188711, 0.111372, 22, 324
1061, -0.188394, 0.111488, 76, 325
1062, -0.188394, 0.111488, 15, 325
1063, -0.188394, 0.111488, 78, 325
1064, -0.18823, 0.111682, 8, 326
1065, -0.18823, 0.111682, 55, 326
1066, -0.188502, 0.111462, 51, 327
1067, -0.188502, 0.111462, 78, 327
1068, -0.188502, 0.111462, 55, 327
1069, -0.18787, 0.110873, 60, 328
1070, -0.18787, 0.110873, 34, 328
1071, -0.187905, 0.111765, 44, 329
1072, -0.187905, 0.111765, 9, 329
1073, -0.187905, 0.111765, 36, 329
1074, -0.188504, 0.111445, 68, 330
1075, -0.188504, 0.111445, 29, 330
1076, -0.188504, 0.111445, 73, 330
1077, -0.188504, 0.111445, 31, 330
1078, -0.188504, 0.111445, 0, 330
1079, -0.188553, 0.111405, 34, 331
1080, -0.188553, 0.111405, 20, 331
1081, -0.188553, 0.111405, 33, 331
1082, -0.188553, 0.111405, 66, 331
1083, -0.18692, 0.112238, 28, 332
1084, -0.18692, 0.112238, 48, 332
1085, -0.18692, 0.112238, 69, 332
1086, -0.18692, 0.112238, 66, 332
1087, -0.18692, 0.112238, 79, 332
1088, -0.18692, 0.112238, 25, 332
1089, -0.187118, 0.110272, 4, 333
1090, -0.187118, 0.110272, 35, 333
1091, -0.187118, 0.110272, 10, 333
1092, -0.187118, 0.110272, 64, 333
1093, -0.187118, 0.110272, 67, 333
1094, -0.188317, 0.111683, 79, 334
1095, -0.188317, 0.111683, 49, 334
1096, -0.188317, 0.111683, 51, 334
1097, -0.188492, 0.111045, 73, 335
1098, -0.188492, 0.111045, 1, 335
1099, -0.188492, 0.111045, 66, 335
1100, -0.188492, 0.111045, 14, 335
1101, -0.188147, 0.111733, 39, 336
1102, -0.188147, 0.111733, 41, 336
1103, -0.188472, 0.110979, 60, 337
1104, -0.188472, 0.110979, 44, 337
1105, -0.188472, 0.110979, 24, 337
1106, -0.188472, 0.110979, 49, 337
1107, -0.185885, 0.110827, 51, 338
1108, -0.188685, 0.111236, 5, 339
1109, -0.188685, 0.111236, 21, 339
1110, -0.188685, 0.111236, 69, 339
1111, -0.187543, 0.111848, 1, 340
1112, -0.187543, 0.111848, 70, 340
1113, -0.187543, 0.111848, 45, 340
1114, -0.187543, 0.111848, 68, 340
1115, -0.187543, 0.111848, 22, 340
1116, -0.187543, 0.111848, 54, 340
1117, -0.187991, 0.11175, 70, 341
1118, -0.187991, 0.11175, 26, 341
1119, -0.187991, 0.11175, 45, 341
1120, -0.188252, 0.110788, 63, 342
1121, -0.188252, 0.110788, 58, 342
1122, -0.188252, 0.110788, 51, 342
1123, -0.188555, 0.111437, 25, 343
1124, -0.188555, 0.111437, 73, 343
1125, -0.188016, 0.111826, 19, 344
1126, -0.188016, 0.111826, 3, 344
1127, -0.188016, 0.111826, 76, 344
1128, -0.188016, 0.111826, 49, 344
1129, -0.187512, 0.111895, 33, 345
1130, -0.187512, 0.111895, 48, 345
1131, -0.187512, 0.111895, 5, 345
1132, -0.187512, 0.111895, 20, 345
1133, -0.18748, 0.111891, 46, 346
1134, -0.18748, 0.111891, 73, 346
1135, -0.18748, 0.111891, 56, 346
1136, -0.188608, 0.11155, 18, 347
1137, -0.188608, 0.11155, 69, 347
1138, -0.188608, 0.11155, 76, 347
1139, -0.188608, 0.11155, 7, 347
1140, -0.188608, 0.11155, 73, 347
1141, -0.188077, 0.11161, 27, 348
1142, -0.188077, 0.11161, 77, 348
1143, -0.188039, 0.111845, 23, 349
1144, -0.188039, 0.111845, 33, 349
1145, -0.188112, 0.110666, 43, 350
1146, -0.188112, 0.110666, 74, 350
1147, -0.188112, 0.110666, 58, 350
1148, -0.188112, 0.110666, 39, 350
1149, -0.184867, 0.109014, 70, 351
1150, -0.184867, 0.109014, 62, 351
1151, -0.184867, 0.109014, 65, 351
1152, -0.184867, 0.109014, 57, 351
1153, -0.186274, 0.110371, 79, 352
1154, -0.186274, 0.110371, 75, 352
1155, -0.188204, 0.111698, 44, 353
1156, -0.188204, 0.111698, 53, 353
1157, -0.188588, 0.111191, 77, 354
1158, -0.188588, 0.111191, 55, 354
1159, -0.188588, 0.111191, 19, 354
1160, -0.188588, 0.111191, 47, 354
1161, -0.188588, 0.111191, 37, 354
1162, -0.188588, 0.111191, 65, 354
1163, -0.188528, 0.111206, 45, 355
1164, -0.188528, 0.111206, 6, 355
1165, -0.188528, 0.111206, 12, 355
1166, -0.188528, 0.111206, 75, 355
1167, -0.187561, 0.111971, 34, 356
1168, -0.187561, 0.111971, 12, 356
1169, -0.187561, 0.111971, 30, 356
1170, -0.187561, 0.111971, 54, 356
1171, -0.187561, 0.111971, 36, 356
1172, -0.187814, 0.111612, 3, 357
1173, -0.187814, 0.111612, 35, 357
1174, -0.187337, 0.112072, 69, 358
1175, -0.187337, 0.112072, 20, 358
1176, -0.187337, 0.112072, 18, 358
1177, -0.187337, 0.112072, 4, 358
1178, -0.187337, 0.112072, 27, 358
1179, -0.18838, 0.111051, 66, 359
1180, -0.18838, 0.111051, 27, 359
1181, -0.18838, 0.111051, 23, 359
1182, -0.18838, 0.111051, 64, 359
1183, -0.188342, 0.110752, 75, 360
1184, -0.188342, 0.110752, 20, 360
1185, -0.188342, 0.110752, 78, 360
1186, -0.188342, 0.110752, 37, 360
1187, -0.188096, 0.111623, 54, 361
1188, -0.188638, 0.111315, 0, 362
1189, -0.188638, 0.111315, 7, 362
1190, -0.188638, 0.111315, 46, 362
1191, -0.188638, 0.111315, 16, 362
1192, -0.188638, 0.111315, 25, 362
1193, -0.188638, 0.111315, 47, 362
1194, -0.188692, 0.111345, 29, 363
1195, -0.188692, 0.111345, 5, 363
1196, -0.188692, 0.111345, 68, 363
1197, -0.188692, 0.111345, 10, 363
1198, -0.187981, 0.111614, 12, 364
1199, -0.187981, 0.111614, 11, 364
1200, -0.187981, 0.111614, 78, 364
1201, -0.187981, 0.111614, 18, 364
1202, -0.187707, 0.11192, 5, 365
1203, -0.187707, 0.11192, 73, 365
1204, -0.187707, 0.11192, 10, 365
1205, -0.187707, 0.11192, 29, 365
1206, -0.187899, 0.111872, 9, 366
1207, -0.187899, 0.111872, 35, 366
1208, -0.187899, 0.111872, 35, 366
1209, -0.187899, 0.111872, 7, 366
1210, -0.187811, 0.111948, 56, 367
1211, -0.187811, 0.111948, 79, 367
1212, -0.187811, 0.111948, 58, 367
1213, -0.188451, 0.111665, 79, 368
1214, -0.188451, 0.111665, 19, 368
1215, -0.188451, 0.111665, 68, 368
1216, -0.188451, 0.111665, 79, 368
1217, -0.188451, 0.111665, 73, 368
1218, -0.188177, 0.111603, 60, 369
1219, -0.188177, 0.111603, 14, 369
1220, -0.188177, 0.111603, 11, 369
1221, -0.188177, 0.111603, 52, 369
1222, -0.184466, 0.110524, 36, 370
1223, -0.184466, 0.110524, 77, 370
1224, -0.184466, 0.110524, 76, 370
1225, -0.184466, 0.110524, 1, 370
1226, -0.188605, 0.11141, 71, 371
1227, -0.188605, 0.11141, 11, 371
1228, -0.188605, 0.11141, 62, 371
1229, -0.188605, 0.11141, 12, 371
1230, -0.188605, 0.11141, 7, 371
1231, -0.187554, 0.112126, 37, 372
1232, -0.187554, 0.112126, 35, 372
1233, -0.188093, 0.11063, 73, 373
1234, -0.188093, 0.11063, 16, 373
1235, -0.188093, 0.11063, 18, 373
1236, -0.188578, 0.111251, 28, 374
1237, -0.188578, 0.111251, 27, 374
1238, -0.188578, 0.111251, 54, 374
1239, -0.188578, 0.111251, 47, 374
1240, -0.188578, 0.111251, 62, 374
1241, -0.188578, 0.111251, 0, 374
1242, -0.188578, 0.111251, 22, 374
1243, -0.18799, 0.111763, 69, 375
1244, -0.18799, 0.111763, 10, 375
1245, -0.18799, 0.111763, 12, 375
1246, -0.188439, 0.111674, 17, 376
1247, -0.188439, 0.111674, 11, 376
1248, -0.188573, 0.111307, 33, 377
1249, -0.188573, 0.111307, 26, 377
1250, -0.188333, 0.110687, 54, 378
1251, -0.188333, 0.110687, 79, 378
1252, -0.186326, 0.10875, 22, 379
1253, -0.186326, 0.10875, 12, 379
1254, -0.186326, 0.10875, 66, 379
1255, -0.186326, 0.10875, 8, 379
1256, -0.186326, 0.10875, 37, 379
1257, -0.188396, 0.111057, 22, 380
1258, -0.187244, 0.112036, 52, 381
1259, -0.188416, 0.111538, 37, 382
1260, -0.188416, 0.111538, 4, 382
1261, -0.188416, 0.111538, 41, 382
1262, -0.188012, 0.111708, 40, 383
1263, -0.188012, 0.111708, 37, 383
1264, -0.188012, 0.111708, 5, 383
1265, -0.188012, 0.111708, 29, 383
1266, -0.187718, 0.111897, 17, 384
1267, -0.187718, 0.111897, 79, 384
1268, -0.187718, 0.111897, 74, 384
1269, -0.187559, 0.111885, 26, 385
1270, -0.187559, 0.111885, 60, 385
1271, -0.187559, 0.111885, 35, 385
1272, -0.187559, 0.111885, 49, 385
1273, -0.188325, 0.111565, 62, 386
1274, -0.188325, 0.111565, 46, 386
1275, -0.188325, 0.111565, 66, 386
1276, -0.188325, 0.111565, 39, 386
1277, -0.188325, 0.111565, 11, 386
1278, -0.18812, 0.111772, 50, 387
1279, -0.18812, 0.111772, 33, 387
1280, -0.187677, 0.111932, 57, 388
1281, -0.187677, 0.111932, 66, 388
1282, -0.187854, 0.11174, 67, 389
1283, -0.187854, 0.11174, 32, 389
1284, -0.187854, 0.11174, 20, 389
1285, -0.187854, 0.11174, 1, 389
1286, -0.187854, 0.11174, 16, 389
1287, -0.186344, 0.112112, 72, 390
1288, -0.186186, 0.112742, 37, 391
1289, -0.186186, 0.112742, 69, 391
1290, -0.187822, 0.111961, 29, 392
1291, -0.187822, 0.111961, 21, 392
1292, -0.187822, 0.111961, 32, 392
1293, -0.188625, 0.111299, 75, 393
1294, -0.188625, 0.111299, 77, 393
1295, -0.188625, 0.111299, 47, 393
1296, -0.188232, 0.110749, 42, 394
1297, -0.188232, 0.110749, 69, 394
1298, -0.188232, 0.110749, 0, 394
1299, -0.188232, 0.110749, 11, 394
1300, -0.188621, 0.108563, 68, 395
1301, -0.188621, 0.108563, 24, 395
1302, -0.188621, 0.108563, 63, 395
1303, -0.188165, 0.111639, 0, 396
1304, -0.188165, 0.111639, 25, 396
1305, -0.188165, 0.111639, 70, 396
1306, -0.188165, 0.111639, 57, 396
1307, -0.188165, 0.111639, 36, 396
1308, -0.188165, 0.111639, 6, 396
1309, -0.188248, 0.111694, 9, 397
1310, -0.188248, 0.111694, 72, 397
1311, -0.188248, 0.111694, 68, 397
1312, -0.188248, 0.111694, 3, 397
1313, -0.188176, 0.109726, 41, 398
1314, -0.188176, 0.109726, 56, 398
1315, -0.188176, 0.109726, 58, 398
1316, -0.188176, 0.109726, 34, 398
1317, -0.188176, 0.109726, 42, 398
1318, -0.186814, 0.11209, 58, 399
1319, -0.186814, 0.11209, 0, 399
1320, -0.186814, 0.11209, 25, 399
1321, -0.188557, 0.111441, 79, 400
1322, -0.188557, 0.111441, 34, 400
1323, -0.186388, 0.112609, 10, 401
1324, -0.186388, 0.112609, 58, 401
1325, -0.187865, 0.109342, 37, 402
1326, -0.187865, 0.109342, 37, 402
1327, -0.187865, 0.109342, 37, 402
1328, -0.188277, 0.110722, 40, 403
1329, -0.188277, 0.110722, 54, 403
1330, -0.188277, 0.110722, 33, 403
1331, -0.188277, 0.110722, 79, 403
1332, -0.188277, 0.110722, 16, 403
1333, -0.187289, 0.11194, 3, 404
1334, -0.187289, 0.11194, 28, 404
1335, -0.185601, 0.110725, 33, 405
1336, -0.185601, 0.110725, 53, 405
1337, -0.18457, 0.111242, 25, 406
1338, -0.18457, 0.111242, 37, 406
